6.836944584335599151e-01
6.548931140984807220e-01
6.408943363598414988e-01
5.780332290700503917e-01
5.312050921576363383e-01
4.761692368026290700e-01
3.152502144553831487e-01
1.835471454874745556e-01
9.010202204808592796e-02
3.919243953922497276e-02
2.096166141564026475e-02
8.123096515191718936e-03
4.680030457425995473e-03
3.530700988319170324e-03
2.846099895707863720e-03
2.279635527104671450e-03
2.102610524161718786e-03
1.839233942778914195e-03
1.505568819993641227e-03
1.280266078538261354e-03
1.150153058136181312e-03
1.047491704022312240e-03
9.544024032948073000e-04
8.758230578678194433e-04
8.242170702682674686e-04
7.678697630970938862e-04
7.401244807364751408e-04
6.748808861760023604e-04
6.215463508851826191e-04
5.858630257924753041e-04
